,video_url,comment_author,publish_time,comment_text,up_vote
4,https://www.youtube.com/watch?v=f-bTe7K77_g,Zhi Yi 지이,2年前,郝羿俊哭成那樣，還說不能播，想必小時候的陰影一定很大,266
5,https://www.youtube.com/watch?v=f-bTe7K77_g,王一依,2年前,看到這些眼淚就像水龍頭一樣流欸,89
6,https://www.youtube.com/watch?v=f-bTe7K77_g,鬼鬼,2年前,我觉得邵俐妍做的没错，而且她那时候是未成年，真的砍了对方最多是几年少管所，不会判死刑的，要我就直接砍死那男的，谁让他暴力在先？（我在教坏小朋友哈哈～,84
7,https://www.youtube.com/watch?v=f-bTe7K77_g,有毒兔子-Mimo米莫,2年前,"所謂的家暴不單單只是身體上的
精神家暴也是家暴哦!",52
8,https://www.youtube.com/watch?v=f-bTe7K77_g,Roger Smith,2年前,"年代新聞 Jul 19, 2018
市議員參選人龔偉綸，繼上次爆出恐嚇前女友楊麗菁之後，再爆涉嫌性騷! 台北市一名女子，在今年4月時一場餐會中，和龔偉綸有一面之緣，沒想到從那天之後，龔偉綸主動找到她的LINE，長期言語騷擾，經常表示想和女子進行性行為，還不斷打LINE通話騷擾...",45
9,https://www.youtube.com/watch?v=f-bTe7K77_g,:3酪璃.,2年前,郝亦俊加油 不要哭,19
10,https://www.youtube.com/watch?v=f-bTe7K77_g,rain yu,2年前（修改过）,能多加請一位心理諮商師在場可以立即稍微分析一下狀態給觀眾了解一下。感覺會更好一些,29
11,https://www.youtube.com/watch?v=f-bTe7K77_g,太極,1年前,"筱崎泫讓我眼淚直接滑下來
情緒快跟不上",14
12,https://www.youtube.com/watch?v=f-bTe7K77_g,陳沁怡,2年前,終於有一個單元沒在酸主持人了,31
13,https://www.youtube.com/watch?v=f-bTe7K77_g,민CMYMINI영,2年前（修改过）,郝羿俊 肩膊在這裡❤️要堅強,36
14,https://www.youtube.com/watch?v=f-bTe7K77_g,燦LOEY,2年前（修改过）,"這些嘉賓真的……心疼……
說到泫的失憶 我朋友也是這樣 小時候被爸爸家暴 也有被抓去撞牆 後來離婚 可我朋友在跟我講的時候都笑笑的 好像這是別人的故事一樣 後來她也解釋說有失憶 也喪失對這件事情上的感受 所以看到泫那裡 真的也想抱抱她……",26
15,https://www.youtube.com/watch?v=f-bTe7K77_g,Jia L,2年前,第三位有演戲，女兵日記和女力報到，感覺她是一個超樂觀的人，但想不到她發生這些事，其實我身邊也有很多在這種環境下長大的人，都非常樂觀，並沒有和普遍所大眾認為的一樣在這種環境下長大的人，就一定會走偏,94
16,https://www.youtube.com/watch?v=f-bTe7K77_g,beauty princess,2年前,天啊 從醫院和警局 表示平常出大事了 才有人知道的,48
17,https://www.youtube.com/watch?v=f-bTe7K77_g,Care I,2年前（修改过）,麥過俺捏扒我媽媽 �� 全國婦幼保護專線 113,13
18,https://www.youtube.com/watch?v=f-bTe7K77_g,S D,2年前,聽到家暴的暴力行為太可怕了 有點想哭 �,37
19,https://www.youtube.com/watch?v=f-bTe7K77_g,陳琬蓉,2年前,所以我說要去女生要學拳擊就是,63
0,https://www.youtube.com/watch?v=Mt0lrPuioYo,Fion Yu,2年前,妞妞被罵和被踹後仍聽從指令而為卻無哭鬧，足以證明孩子已習以為常了，習慣媽媽如此動口動手動腳責罵挨打了，身為妞妞媽還睜眼說瞎話說愛孩子，視頻在那兒呢！,646
1,https://www.youtube.com/watch?v=Mt0lrPuioYo,他說他叫可愛,2年前,那个男孩的语气动作完全就像个老江湖,252
2,https://www.youtube.com/watch?v=Mt0lrPuioYo,julie zhu,2年前,迪丽热巴那种？？？这孩子ummmm,288
3,https://www.youtube.com/watch?v=Mt0lrPuioYo,台八仔,2年前,那女的不配当母亲，还挺理直气壮，不知悔改的,425
4,https://www.youtube.com/watch?v=Mt0lrPuioYo,asd,2年前,這媽媽殘忍，一個3、4歲小孩就學會隱藏情緒，背後的殘忍不敢想光拿小孩賺錢太誇張,158
5,https://www.youtube.com/watch?v=Mt0lrPuioYo,翟子晴,2年前,小小得男孩子，滿腦子都是物慾，不該是他這個年紀該有得思維邏輯。這都是家長給孩子灌輸的。糟糕得父母，國家機構應該介入調查解決。,125
6,https://www.youtube.com/watch?v=Mt0lrPuioYo,_ SUE,2年前,"童模这职业怪心疼的，唉
没有同龄人的童年，还是所谓的天真小孩吗?",273
7,https://www.youtube.com/watch?v=Mt0lrPuioYo,MECVM,2年前,"不是，楼上的都错了。
这个本就不是个职业，这就是变相童工啊。",160
8,https://www.youtube.com/watch?v=Mt0lrPuioYo,Lenggg,2年前,那个男孩的肢体动作很浮夸。。。我看的鸡皮圪塔都冒出来了,125
9,https://www.youtube.com/watch?v=Mt0lrPuioYo,Jia Chen,2年前,"看來我用的是個假微博...
好心疼小寶貝...
小朋友能對金錢名利有多大的概念啊
DB哥說得很保守很實際
父母曬自己寶貝這件事已經變質了...",172
10,https://www.youtube.com/watch?v=Mt0lrPuioYo,Michelle L,2年前,假笑男孩Gavin Thomas也是。。过年那段时间看他真的累坏了 我不明白做父母的怎么下得狠心,136
11,https://www.youtube.com/watch?v=Mt0lrPuioYo,JackyRMB Li,2年前,迪丽热巴那种的啧啧啧这孩子���,55
12,https://www.youtube.com/watch?v=Mt0lrPuioYo,Ashley,2年前,我刚刚才读到了她的新闻��❤️,157
13,https://www.youtube.com/watch?v=Mt0lrPuioYo,Yiwen Ning,2年前,"别的不说 就拿一个道歉声明？
那不是对自己女儿的道歉
那是对愤愤不平的网友的道歉
她的心中没有对孩子的歉意",33
14,https://www.youtube.com/watch?v=Mt0lrPuioYo,John Smith,2年前,我觉得这种事情必须要靠法律来约束了。通过孩子挣得这些钱必须存入孩子自己的账户，在孩子未满十八周岁之前不得触碰。孩子年满成年后可以自己支配。,53
15,https://www.youtube.com/watch?v=Mt0lrPuioYo,Asriel特工,2年前,"禽兽不如的父母！
我应该要谢谢我亲爱的父母啊！
他们从来没有这样对我这样。
希望这些儿童能够尽早脱离这些地狱之地！
加油！加油！加油！",51
16,https://www.youtube.com/watch?v=Mt0lrPuioYo,Tina Liu,2年前,我的天呐 这样的孩子的三观不就全歪了！那个小男孩说的话太可怕了，小小年纪的追求就是赚钱然后娶个漂亮老婆？？？人生就这点儿追求？培养兴趣也绝对不是这么个培养法，培养模特都是让孩子走走台步什么的，哪有这种逼着摆动作的，别再毁孩子了，太心疼,339
17,https://www.youtube.com/watch?v=Mt0lrPuioYo,Southpole,2年前,"在国内不犯法的吗？ 
在香港都去坐牢了。 是犯法的",38
18,https://www.youtube.com/watch?v=Mt0lrPuioYo,小不忍,2年前,錢是賺不完的，然而一個孩子從小心態就不正常，長大後害的是孩子的一生啊!,37
19,https://www.youtube.com/watch?v=Mt0lrPuioYo,Miss chu,2年前,現在的人是怎麼了…,62
0,https://www.youtube.com/watch?v=ytohG1Y1WsE,hy,2个月前,好憎男人出手打女人，為左自己同bb好就離開佢，打得一次一定有第二次,83
1,https://www.youtube.com/watch?v=ytohG1Y1WsE,Angel,2个月前,"抱住BB都照打,會有報應㗎！",41
2,https://www.youtube.com/watch?v=ytohG1Y1WsE,Eik Nai tien,2个月前,頂……個BB啊……虽然我未必够佢揪……我愿意代佢老婆出战……���,27
3,https://www.youtube.com/watch?v=ytohG1Y1WsE,B Chau,2个月前（修改过）,"這個已不算是新聞了 我看過幾次他們好像已辦理離婚, 這個男有暴力的傾向 正式人渣 , 女方的家人已把他們的女兒接回家 住",34
4,https://www.youtube.com/watch?v=ytohG1Y1WsE,chan ming,2个月前,踢到個BB就慘，離婚啦,37
5,https://www.youtube.com/watch?v=ytohG1Y1WsE,Rose T,2个月前,嘩 真係好功夫 咁好功夫應該去捉賊 唔係打女人 正仆街,15
6,https://www.youtube.com/watch?v=ytohG1Y1WsE,shark0010899,2个月前,武術教練周身豬肉,30
7,https://www.youtube.com/watch?v=ytohG1Y1WsE,fai wan,2个月前,真可恥呀！�打老婆,9
8,https://www.youtube.com/watch?v=ytohG1Y1WsE,hemanwaable,2个月前,幫佢報警啦！,11
9,https://www.youtube.com/watch?v=ytohG1Y1WsE,Linda Man,2个月前,呢個男身為武術教練一點修養都沒有，,25
10,https://www.youtube.com/watch?v=ytohG1Y1WsE,E chiu,2个月前,個男人死後一定落十八層地獄,7
11,https://www.youtube.com/watch?v=ytohG1Y1WsE,另有任用,2个月前,真令人气愤 ！！！,10
12,https://www.youtube.com/watch?v=ytohG1Y1WsE,王博,2个月前,就这样还能过下去？,18
13,https://www.youtube.com/watch?v=ytohG1Y1WsE,a1228a,2个月前,打女人就唔係男人，應該唔係第一次打女人，離婚算了！,36
14,https://www.youtube.com/watch?v=ytohG1Y1WsE,Charles Swann,2个月前,那么这个过程中一直在操作监控的又是谁？,7
15,https://www.youtube.com/watch?v=ytohG1Y1WsE,Loon90vV,2个月前,不讲武德 老了叫你孩子打回你,10
16,https://www.youtube.com/watch?v=ytohG1Y1WsE,Bob lam,2个月前,男子漢式林高手!,1
17,https://www.youtube.com/watch?v=ytohG1Y1WsE,Alex Fung,2个月前,忍無可忍最後變人肉义燒包第三集,6
18,https://www.youtube.com/watch?v=ytohG1Y1WsE,Rodman Cheng,2个月前,喺屋企好打係冇用嘅,3
19,https://www.youtube.com/watch?v=ytohG1Y1WsE,Kwok Kin Sim,2个月前,好功夫、果然係一代宗師,0
0,https://www.youtube.com/watch?v=rHw69aN6Sg8,Gan Liang,3个月前,李司琪演技很好,5
1,https://www.youtube.com/watch?v=rHw69aN6Sg8,Tsz Chung Lam,11个月前,廚師大佬,3
0,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Rosa Choi,10个月前,請大家盡量保持冷靜和加點愛心�  社會就會安寧和穩固 大家加油�  逆境好快過去  皮球跌到谷底 一定會反彈 大家忍耐吧！�,9
1,https://www.youtube.com/watch?v=8d-wjgQF5Ms,tak tsang,10个月前（修改过）,"港女又點會驚拗交呀， 呢樣嘢佢哋專長嚟㗎嘛…

阿sir加油���",13
2,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Cat Cat,10个月前,支持香警察，一哥保重。,9
3,https://www.youtube.com/watch?v=8d-wjgQF5Ms,陳步陽,8个月前,李子明平時演警訊演好人，冇諗到佢第一次演壞人。,3
4,https://www.youtube.com/watch?v=8d-wjgQF5Ms,兩分錢,10个月前,"支持警察嚴厲執法！
香港感恩有你們保護！
�無言感激�����",2
5,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Beast Alan,10个月前（修改过）,辛苦曬，有勞功！,1
6,https://www.youtube.com/watch?v=8d-wjgQF5Ms,edna you,10个月前（修改过）,堅決支持香港警察隊！向警察致敬！黑暴比疫情可怕�支持警察嚴正執法！辛苦晒你哋,1
7,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Lo Yan Wong,4个月前,阿廣很得意,1
8,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Beibei Bei,10个月前,支持香港警察,7
9,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Cw Winnie,10个月前,黑暴與疫情 真的會令人沮喪 大家平心靜氣 加油,11
10,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Tsz Chung Lam,10个月前,鄧永健,1
11,https://www.youtube.com/watch?v=8d-wjgQF5Ms,林月里,10个月前,支持一哥!支持警察!������,7
12,https://www.youtube.com/watch?v=8d-wjgQF5Ms,陽光生活Stephanie,3个月前（修改过）,"Ming Ming 次次比老婆打
https://youtu.be/MpTncvDQt_I",0
13,https://www.youtube.com/watch?v=8d-wjgQF5Ms,ch wl,10个月前,����,2
14,https://www.youtube.com/watch?v=8d-wjgQF5Ms,勞家康,6个月前,6:21,1
15,https://www.youtube.com/watch?v=8d-wjgQF5Ms,so e,10个月前,黑暴比疫情更可怕。而家香港經濟咁差，大家都清楚知道，究竟係疫情，定係畀黑暴搞到噉。受苦永遠係我哋基層市民。,11
16,https://www.youtube.com/watch?v=8d-wjgQF5Ms,AC AB,10个月前,"警訊要交代既係元朗721
https://youtu.be/16CiwPChpr0",1
17,https://www.youtube.com/watch?v=8d-wjgQF5Ms,dom925hk,10个月前（修改过）,"哈哈哈�,洗衫落1比50漂白水未洗完件衫就已經爛曬,十個有兩,死婆吳洗番工,仲成日去買買買,食完,碗都唔洗多隻.老公日日做到金睛火眼成隻積咁最後要去買一桶火酒來沖涼",2
18,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Elvis Gor,10个月前,6:22 freedom ��,2
19,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Tsz Wong,10个月前,支持警察，呢一年來辛苦晒你哋。,6
20,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Phoebe Li,10个月前,支持中國香港警察加油！������,7
21,https://www.youtube.com/watch?v=8d-wjgQF5Ms,YAN HE,10个月前,支持香港警察嚴正執法�加油�,5
22,https://www.youtube.com/watch?v=8d-wjgQF5Ms,A Ho,10个月前,Support HK Police ! �‍♀️����������������,1
23,https://www.youtube.com/watch?v=8d-wjgQF5Ms,kitty Lam,10个月前,支持香港警察���,6
24,https://www.youtube.com/watch?v=8d-wjgQF5Ms,kwun nga li,10个月前,支持警察嚴正執法,6
25,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Kit Li,10个月前,"Support Hong Kong Police ����
Take care ���",6
26,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Sau Wan Tsang,10个月前,疫情影响怎及黑黄泛暴影响大，这些日子少d定力都会顛，大家放心，好日子快到，大家用喜乐心情等待吧。,2
27,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Alan Alan,10个月前,"辛苦了警察新闻工作部门，其实呢D传媒工作应该由伤港电台做，但是可惜牠们日日夜夜罵政府，想尽办法歪曲事实，报导绝对偏颇，教坏细路。
辛苦了香港警察，向你们致敬。���������",7
28,https://www.youtube.com/watch?v=8d-wjgQF5Ms,Alohe Yoyop,10个月前,香港警察辛苦了，加油！支持港警，嚴厲打擊港獨反華的黑衣暴徒，保護普通市民，港警功德無量！讚！,2
0,https://www.youtube.com/watch?v=nlh_5fv50Ks,Chain Xuan Yong,4个月前,离婚不行吗还要把人家弄到进医院,0
1,https://www.youtube.com/watch?v=nlh_5fv50Ks,B K,3个月前,打得好�,0
0,https://www.youtube.com/watch?v=79WFMsp5V1M,蠢蠢,5天前（修改过）,"在此詢問一下各位的意見：
大家喜歡看我把這系列修得精簡嗎？就是從頭檢查到尾把多餘的都剪掉變緊湊，還是說大家不介意我思考或是吃螺絲的部分，像直播那種感覺",366
1,https://www.youtube.com/watch?v=79WFMsp5V1M,慢苒,4天前,"不过说真的，这个女主真的很会找死。�
又不是警察，干嘛要为了报道案子把自己搞得跟真的侦探一样",54
2,https://www.youtube.com/watch?v=79WFMsp5V1M,Su布朗,4天前,"欲解鎖新的章節，記得要訂閱按讚��
你跟蠢蠢的好感度會增加哦！�",44
3,https://www.youtube.com/watch?v=79WFMsp5V1M,Oo阿新oO,4天前,"2:00 身為香港人的我聽到蠢蠢說廣東話
直接爆笑��根本就停不下來���",26
4,https://www.youtube.com/watch?v=79WFMsp5V1M,嘎逼,4天前（修改过）,好喜歡這種長片，吃飯或賴在床上的時候就不用一直挑影片了(雖然看這部第一支快一小時的影片被我室友說很閒…,194
5,https://www.youtube.com/watch?v=79WFMsp5V1M,湯立,4天前,那個大肌肌�，雖然我是男的但還是喜歡這個福利www,139
6,https://www.youtube.com/watch?v=79WFMsp5V1M,朝比奈 まふゆ是偶老婆,4天前,這福利...可以(下次來個男福利(･ิω･ิ),65
7,https://www.youtube.com/watch?v=79WFMsp5V1M,うおゆ,4天前,"蠢蠢我彎了(你踏媽
我喜歡那個肌肌(?",29
8,https://www.youtube.com/watch?v=79WFMsp5V1M,Cindy Meng,4天前,又到蠢蠢陪我吃饭的时候啦�,38
9,https://www.youtube.com/watch?v=79WFMsp5V1M,劉芷儒,4天前,長劇情剪輯一定很麻煩 辛苦蠢蠢了,27
10,https://www.youtube.com/watch?v=79WFMsp5V1M,LILI VOSE,4天前,那個鈴聲模擬的真是太像了，笑噴,10
11,https://www.youtube.com/watch?v=79WFMsp5V1M,B. Chow,4天前,"門口會插香應該是拜祭土地公公， 每天上上香這樣～ 
也有些人家裡有神台，包括土地公公，觀音和仙遊的祖輩，那些便不會在家門口放香爐了",25
12,https://www.youtube.com/watch?v=79WFMsp5V1M,李翊維,4天前,"超級期待蠢蠢的配音和旁白～
吐嘈也超棒的，每次都戳到我笑點XD",6
13,https://www.youtube.com/watch?v=79WFMsp5V1M,艾莉西亞 Alicia,4天前,"佳樺自己一個人跑到受害者家屬的家訪問真的超危險的QWQ
話說，佳樺給羅逸航的訪問費是從羅逸航老婆的房間偷的XD（真是完全不花成本的訪問w）
出現第三名死者了QWQ 劇情越來越精彩了呢，這樣陪著女主角查案害我也緊張起來了哈哈w
話說，當家中老婆出事的時候，美國的警界有一句話：It’s always the husband.
不知道程素美的死是否跟她老公有關...？",16
